network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
2.50.92.0/23,292913,290557,,0,0,,24.1917,55.7606,100
2.50.94.0/23,292223,290557,,0,0,,25.2639,55.3081,100
2.50.96.0/23,292223,290557,,0,0,,25.2639,55.3081,10
2.50.98.0/24,292672,290557,,0,0,,25.3573,55.4033,1
2.50.99.0/24,292223,290557,,0,0,,25.2639,55.3081,10
2.50.100.0/24,292672,290557,,0,0,,25.3573,55.4033,10
2.50.101.0/24,292223,290557,,0,0,,25.2639,55.3081,10
2.50.102.0/24,292672,290557,,0,0,,25.3573,55.4033,1
2.50.103.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.50.104.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.50.106.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.50.107.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.108.0/22,292223,290557,,0,0,,25.2639,55.3081,1
2.50.112.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.114.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.50.115.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.116.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.118.0/23,292913,290557,,0,0,,24.1917,55.7606,100
2.50.120.0/23,292913,290557,,0,0,,24.1917,55.7606,100
2.50.122.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.123.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.50.124.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.50.126.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.128.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.50.130.0/24,292913,290557,,0,0,,24.1917,55.7606,100
2.50.131.0/24,292968,290557,,0,0,,24.4667,54.3667,100
2.50.132.0/22,292968,290557,,0,0,,24.4667,54.3667,100
2.50.136.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.137.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.50.138.0/25,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.138.128/25,292968,290557,,0,0,,24.4667,54.3667,1
2.50.139.0/24,292968,290557,,0,0,,24.4667,54.3667,100
2.50.140.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.50.141.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.50.142.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.144.0/22,292913,290557,,0,0,,24.1917,55.7606,100
2.50.148.0/22,292968,290557,,0,0,,24.4667,54.3667,100
2.50.152.0/22,292968,290557,,0,0,,24.4667,54.3667,1
2.50.156.0/23,292913,290557,,0,0,,24.1917,55.7606,100
2.50.158.0/23,292672,290557,,0,0,,25.3573,55.4033,1
2.50.160.0/22,292968,290557,,0,0,,24.4667,54.3667,1
2.50.164.0/23,292223,290557,,0,0,,25.2639,55.3081,10
2.50.166.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.168.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.170.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.171.0/24,292913,290557,,0,0,,24.1917,55.7606,1
2.50.172.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.174.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.50.176.0/21,292968,290557,,0,0,,24.4667,54.3667,1
2.50.184.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.50.186.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.50.187.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.188.0/22,292968,290557,,0,0,,24.4667,54.3667,1
2.50.192.0/21,292968,290557,,0,0,,24.4667,54.3667,1
2.50.200.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.202.0/23,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.204.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.205.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.50.206.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.50.208.0/20,292968,290557,,0,0,,24.4667,54.3667,100
2.50.224.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.226.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.50.228.0/24,292968,290557,,0,0,,24.4667,54.3667,100
2.50.229.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.50.230.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.232.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.234.0/23,292223,290557,,0,0,,25.2639,55.3081,10
2.50.236.0/24,292223,290557,,0,0,,25.2639,55.3081,100
2.50.237.0/24,292968,290557,,0,0,,24.4667,54.3667,100
2.50.238.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.240.0/23,292913,290557,,0,0,,24.1917,55.7606,1
2.50.242.0/23,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.244.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.50.245.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.50.246.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.50.248.0/21,292968,290557,,0,0,,24.4667,54.3667,1
2.51.0.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.51.2.0/23,292223,290557,,0,0,,25.2639,55.3081,100
2.51.4.0/22,292223,290557,,0,0,,25.2639,55.3081,1
2.51.8.0/22,292223,290557,,0,0,,25.2639,55.3081,1
2.51.12.0/24,292672,290557,,0,0,,25.3573,55.4033,10
2.51.13.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.51.14.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.16.0/22,292223,290557,,0,0,,25.2639,55.3081,10
2.51.20.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.22.0/24,292261,290557,,0,0,,25.2731,55.3064,1
2.51.23.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.51.24.0/21,292223,290557,,0,0,,25.2639,55.3081,1
2.51.32.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.34.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.51.35.0/24,292672,290557,,0,0,,25.3573,55.4033,10
2.51.36.0/22,292223,290557,,0,0,,25.2639,55.3081,1
2.51.40.0/21,292223,290557,,0,0,,25.2639,55.3081,1
2.51.48.0/20,292223,290557,,0,0,,25.2639,55.3081,1
2.51.64.0/20,292223,290557,,0,0,,25.2639,55.3081,1
2.51.80.0/21,292223,290557,,0,0,,25.2639,55.3081,1
2.51.88.0/22,292223,290557,,0,0,,25.2639,55.3081,1
2.51.92.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.94.0/23,292223,290557,,0,0,,25.2639,55.3081,10
2.51.96.0/22,292223,290557,,0,0,,25.2639,55.3081,1
2.51.100.0/24,292672,290557,,0,0,,25.3573,55.4033,10
2.51.101.0/24,292223,290557,,0,0,,25.2639,55.3081,10
2.51.102.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.104.0/21,292223,290557,,0,0,,25.2639,55.3081,1
2.51.112.0/21,292223,290557,,0,0,,25.2639,55.3081,1
2.51.120.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.122.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.51.123.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.51.124.0/24,292913,290557,,0,0,,24.1917,55.7606,1
2.51.125.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.51.126.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.128.0/23,292913,290557,,0,0,,24.1917,55.7606,1
2.51.130.0/23,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.132.0/23,292223,290557,,0,0,,25.2639,55.3081,100
2.51.134.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.51.136.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.51.138.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.51.140.0/22,292968,290557,,0,0,,24.4667,54.3667,1
2.51.144.0/21,292968,290557,,0,0,,24.4667,54.3667,100
2.51.152.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.51.154.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.51.155.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.156.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.51.158.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.51.160.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.161.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.51.162.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.163.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.51.164.0/22,292913,290557,,0,0,,24.1917,55.7606,100
2.51.168.0/21,292913,290557,,0,0,,24.1917,55.7606,1
2.51.176.0/22,292968,290557,,0,0,,24.4667,54.3667,100
2.51.180.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.51.182.0/23,292968,290557,,0,0,,24.4667,54.3667,100
2.51.184.0/23,292968,290557,,0,0,,24.4667,54.3667,1
2.51.186.0/25,292968,290557,,0,0,,24.4667,54.3667,1
2.51.186.128/25,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.187.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.188.0/22,292968,290557,,0,0,,24.4667,54.3667,1
2.51.192.0/24,292223,290557,,0,0,,25.2639,55.3081,1
2.51.193.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.194.0/23,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.196.0/24,292223,290557,,0,0,,25.2639,55.3081,10
2.51.197.0/24,292672,290557,,0,0,,25.3573,55.4033,1
2.51.198.0/24,292672,290557,,0,0,,25.3573,55.4033,10
2.51.199.0/24,292223,290557,,0,0,,25.2639,55.3081,10
2.51.200.0/23,292223,290557,,0,0,,25.2639,55.3081,10
2.51.202.0/24,292672,290557,,0,0,,25.3573,55.4033,1
2.51.203.0/24,292223,290557,,0,0,,25.2639,55.3081,10
2.51.204.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.205.0/24,290557,290557,,0,0,,24.0000,54.0000,50
2.51.206.0/25,385024,290557,,0,0,,25.2290,55.2723,5
2.51.206.128/25,292223,290557,,0,0,,25.2639,55.3081,5
2.51.207.0/24,292223,290557,,0,0,,25.2639,55.3081,5
2.51.208.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.210.0/23,292223,290557,,0,0,,25.2639,55.3081,10
2.51.212.0/24,292878,290557,,0,0,,25.1164,56.3414,1
2.51.213.0/24,292968,290557,,0,0,,24.4667,54.3667,1
2.51.214.0/23,292223,290557,,0,0,,25.2639,55.3081,1
2.51.216.0/21,292878,290557,,0,0,,25.1164,56.3414,100
2.51.224.0/24,291074,290557,,0,0,,25.7895,55.9432,100
2.51.225.0/24,292223,290557,,0,0,,25.2639,55.3081,100
2.51.226.0/23,292223,290557,,0,0,,25.2639,55.3081,100
2.51.228.0/22,292223,290557,,0,0,,25.2639,55.3081,100
2.51.232.0/23,292223,290557,,0,0,,25.2639,55.3081,100
2.51.234.0/23,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.236.0/25,292223,290557,,0,0,,25.2639,55.3081,10
2.51.236.128/25,291074,290557,,0,0,,25.7895,55.9432,10
2.51.237.0/24,291074,290557,,0,0,,25.7895,55.9432,10
2.51.238.0/23,291074,290557,,0,0,,25.7895,55.9432,10
2.51.240.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.241.0/24,292878,290557,,0,0,,25.1164,56.3414,1
2.51.242.0/24,292878,290557,,0,0,,25.1164,56.3414,1
2.51.243.0/24,290557,290557,,0,0,,24.0000,54.0000,50
2.51.244.0/24,290557,290557,,0,0,,24.0000,54.0000,1000
2.51.245.0/24,292223,290557,,0,0,,25.2639,55.3081,100
2.51.246.0/23,290557,290557,,0,0,,24.0000,54.0000,50
2.51.248.0/22,292878,290557,,0,0,,25.1164,56.3414,100
2.51.252.0/23,292223,290557,,0,0,,25.2639,55.3081,100
2.51.254.0/24,292878,290557,,0,0,,25.1164,56.3414,100
2.51.255.0/24,292672,290557,,0,0,,25.3573,55.4033,100
2.52.0.0/22,294801,294640,,0,0,,32.8156,34.9892,50
2.52.4.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.52.8.0/21,294640,294640,,0,0,,31.5000,34.7500,50
2.52.16.0/23,293310,294640,,0,0,,32.7036,35.2267,100
2.52.18.0/23,293788,294640,,0,0,,32.0806,34.8142,100
2.52.20.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.52.24.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.52.28.0/22,294071,294640,,0,0,,32.3329,34.8599,20
2.52.32.0/21,294640,294640,,0,0,,31.5000,34.7500,50
2.52.40.0/22,293397,294640,,0,0,,32.0666,34.7650,5
2.52.44.0/22,293918,294640,,0,0,,32.0886,34.8722,10
2.52.48.0/21,294640,294640,,0,0,,31.5000,34.7500,50
2.52.56.0/22,293788,294640,,0,0,,32.0806,34.8142,20
2.52.60.0/23,294492,294640,,0,0,,32.3167,34.9351,20
2.52.62.0/23,293788,294640,,0,0,,32.0806,34.8142,20
2.52.64.0/18,294640,294640,,0,0,,31.5000,34.7500,50
2.52.128.0/20,294640,294640,,0,0,,31.5000,34.7500,50
2.52.144.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.52.146.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.52.147.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.52.148.0/22,294421,294640,,0,0,,31.9514,34.8953,50
2.52.152.0/21,294640,294640,,0,0,,31.5000,34.7500,50
2.52.160.0/19,294640,294640,,0,0,,31.5000,34.7500,50
2.52.192.0/18,294640,294640,,0,0,,31.5000,34.7500,50
2.53.0.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.1.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.2.0/24,293397,294640,,0,0,,32.0666,34.7650,50
2.53.3.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.4.0/24,293397,294640,,0,0,,32.0666,34.7650,50
2.53.5.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.6.0/24,293703,294640,,0,0,,31.9642,34.8044,100
2.53.7.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.8.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.9.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.10.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.11.0/24,293788,294640,,0,0,,32.0806,34.8142,20
2.53.12.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.14.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.53.16.0/24,293397,294640,,0,0,,32.0666,34.7650,10
2.53.17.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.18.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.53.20.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.21.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.22.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.24.0/22,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.28.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.29.0/24,293397,294640,,0,0,,32.0666,34.7650,10
2.53.30.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.32.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.33.0/24,293397,294640,,0,0,,32.0666,34.7650,100
2.53.34.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.35.0/24,293703,294640,,0,0,,31.9642,34.8044,50
2.53.36.0/22,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.40.0/24,293703,294640,,0,0,,31.9642,34.8044,20
2.53.41.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.42.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.44.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.46.0/25,294530,294640,,0,0,,32.1692,34.8953,20
2.53.46.128/26,294530,294640,,0,0,,32.1692,34.8953,20
2.53.46.192/26,8199382,294640,,0,0,,31.9297,35.0215,20
2.53.47.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.48.0/24,294421,294640,,0,0,,31.9339,34.9856,1000
2.53.49.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.50.0/24,295629,294640,,0,0,,31.7921,34.6497,20
2.53.51.0/25,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.51.128/25,293788,294640,,0,0,,32.0806,34.8142,20
2.53.52.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.54.0/23,295548,294640,,0,0,,32.0231,34.7503,50
2.53.56.0/22,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.60.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.61.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.62.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.63.0/24,293397,294640,,0,0,,32.0666,34.7650,1
2.53.64.0/18,294640,294640,,0,0,,31.5000,34.7500,50
2.53.128.0/24,293397,294640,,0,0,,32.0666,34.7650,50
2.53.129.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.130.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.131.0/24,293397,294640,,0,0,,32.0666,34.7650,20
2.53.132.0/22,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.136.0/26,293397,294640,,0,0,,32.0666,34.7650,50
2.53.136.64/26,293703,294640,,0,0,,31.9642,34.8044,50
2.53.136.128/25,293397,294640,,0,0,,32.0666,34.7650,50
2.53.137.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.138.0/24,293207,294640,,0,0,,32.0350,34.8861,10
2.53.139.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.140.0/24,293703,294640,,0,0,,31.9642,34.8044,50
2.53.141.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.142.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.143.0/24,293788,294640,,0,0,,32.0806,34.8142,20
2.53.144.0/24,294760,294640,,0,0,,32.1508,34.8883,50
2.53.145.0/24,294751,294640,,0,0,,32.0114,34.7722,20
2.53.146.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.148.0/22,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.152.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.153.0/24,293788,294640,,0,0,,32.0806,34.8142,20
2.53.154.0/24,293397,294640,,0,0,,32.0666,34.7650,20
2.53.155.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.156.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.157.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.158.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.160.0/24,294801,294640,,0,0,,32.8156,34.9892,1
2.53.161.0/24,293725,294640,,0,0,,31.8969,34.8186,1000
2.53.162.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.164.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.165.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.166.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.167.0/25,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.167.128/26,293397,294640,,0,0,,32.0666,34.7650,1000
2.53.167.192/26,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.168.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.169.0/24,293397,294640,,0,0,,32.0666,34.7650,5
2.53.170.0/24,293783,294640,,0,0,,32.1472,34.8417,10
2.53.171.0/24,293397,294640,,0,0,,32.0666,34.7650,10
2.53.172.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.173.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.174.0/24,293703,294640,,0,0,,31.9642,34.8044,10
2.53.175.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.53.176.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.177.0/24,293397,294640,,0,0,,32.0666,34.7650,1000
2.53.178.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.53.180.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.182.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.183.0/24,293397,294640,,0,0,,32.0666,34.7650,5
2.53.184.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.186.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.187.0/24,293397,294640,,0,0,,32.0666,34.7650,5
2.53.188.0/24,293233,294640,,0,0,,32.2489,34.8432,20
2.53.189.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.190.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.53.192.0/18,294640,294640,,0,0,,31.5000,34.7500,50
2.54.0.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.1.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.2.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.3.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.4.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.6.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.7.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.8.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.10.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.11.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.12.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.14.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.15.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.16.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.17.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.18.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.20.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.54.24.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.26.0/23,294640,294640,,0,0,,31.5000,34.7500,1
2.54.28.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.54.32.0/21,294640,294640,,0,0,,31.5000,34.7500,50
2.54.40.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.42.0/23,294640,294640,,0,0,,31.5000,34.7500,100
2.54.44.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.45.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.46.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.48.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.54.52.0/23,294640,294640,,0,0,,31.5000,34.7500,100
2.54.54.0/23,294640,294640,,0,0,,31.5000,34.7500,5
2.54.56.0/24,294640,294640,,0,0,,31.5000,34.7500,10
2.54.57.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.58.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.60.0/22,294640,294640,,0,0,,31.5000,34.7500,20
2.54.64.0/19,294640,294640,,0,0,,31.5000,34.7500,50
2.54.96.0/19,294640,294640,,0,0,,31.5000,34.7500,200
2.54.128.0/23,294640,294640,,0,0,,31.5000,34.7500,100
2.54.130.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.131.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.132.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.133.0/24,294640,294640,,0,0,,31.5000,34.7500,20
2.54.134.0/23,294640,294640,,0,0,,31.5000,34.7500,1
2.54.136.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.138.0/23,294640,294640,,0,0,,31.5000,34.7500,5
2.54.140.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.54.144.0/23,294640,294640,,0,0,,31.5000,34.7500,5
2.54.146.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.147.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.148.0/23,294640,294640,,0,0,,31.5000,34.7500,20
2.54.150.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.151.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.152.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.154.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.155.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.156.0/23,294640,294640,,0,0,,31.5000,34.7500,20
2.54.158.0/24,294640,294640,,0,0,,31.5000,34.7500,20
2.54.159.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.160.0/22,294640,294640,,0,0,,31.5000,34.7500,20
2.54.164.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.166.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.167.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.168.0/22,294640,294640,,0,0,,31.5000,34.7500,100
2.54.172.0/22,294640,294640,,0,0,,31.5000,34.7500,20
2.54.176.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.177.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.178.0/23,294640,294640,,0,0,,31.5000,34.7500,100
2.54.180.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.182.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.183.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.54.184.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.186.0/23,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.188.0/24,294640,294640,,0,0,,31.5000,34.7500,5
2.54.189.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.54.190.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.54.192.0/19,294640,294640,,0,0,,31.5000,34.7500,1
2.54.224.0/19,294640,294640,,0,0,,31.5000,34.7500,50
2.55.0.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.55.2.0/23,293397,294640,,0,0,,32.0666,34.7650,50
2.55.4.0/22,294751,294640,,0,0,,32.0114,34.7722,100
2.55.8.0/23,295122,294640,,0,0,,32.2696,34.8876,50
2.55.10.0/23,294760,294640,,0,0,,32.1508,34.8883,50
2.55.12.0/23,281184,294640,,0,0,,31.7800,35.2300,100
2.55.14.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.55.15.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.55.16.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.55.20.0/23,294751,294640,,0,0,,32.0114,34.7722,50
2.55.22.0/23,281184,294640,,0,0,,31.7800,35.2300,50
2.55.24.0/23,294421,294640,,0,0,,31.9514,34.8953,50
2.55.26.0/24,294640,294640,,0,0,,31.5000,34.7500,1000
2.55.27.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.55.28.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.55.30.0/24,294640,294640,,0,0,,31.5000,34.7500,50
2.55.31.0/24,293397,294640,,0,0,,32.0666,34.7650,20
2.55.32.0/22,293397,294640,,0,0,,32.0666,34.7650,50
2.55.36.0/22,294640,294640,,0,0,,31.5000,34.7500,50
2.55.40.0/23,294640,294640,,0,0,,31.5000,34.7500,50
2.55.42.0/23,293397,294640,,0,0,,32.0666,34.7650,20
